timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-11-05,90418.41272700,100685.02500000,90095.90101200,99662.32085400,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.52267300,143741.52267300
2020-11-04,89648.22023100,91153.50930000,86461.26750000,90418.41272700,14023.53000000,14259.00000000,13525.00000000,14144.01000000,93016.98826200,93016.98826200
2020-11-03,86618.71970100,89920.42139700,84926.95557300,89648.22023100,13549.63000000,14066.11000000,13284.99000000,14023.53000000,74115.63078700,74115.63078700
2020-11-02,87973.07712300,88411.04100000,84351.99613500,86617.05759900,13761.49000000,13830.00000000,13195.05000000,13549.37000000,64566.42190800,64566.42190800
2020-11-01,88161.72570000,88826.56650000,86959.89810000,87973.14105000,13791.00000000,13895.00000000,13603.00000000,13761.50000000,36285.64852600,36285.64852600
2020-10-31,86685.65127000,90137.07000000,85735.69605000,88161.72570000,13560.10000000,14100.00000000,13411.50000000,13791.00000000,67339.23851500,67339.23851500
2020-10-30,86018.18946300,87388.08114600,83840.26050000,86685.65127000,13455.69000000,13669.98000000,13115.00000000,13560.10000000,70657.77888100,70657.77888100
2020-10-29,84808.11528000,87215.03075700,82598.60637900,86018.25339000,13266.40000000,13642.91000000,12920.77000000,13455.70000000,74872.60213200,74872.60213200
2020-10-28,87171.88003200,88599.49779600,82389.11760000,84808.11528000,13636.16000000,13859.48000000,12888.00000000,13266.40000000,94440.56122600,94440.56122600
2020-10-27,83438.47930500,88150.79418300,83232.12294900,87171.94395900,13052.15000000,13789.29000000,13019.87000000,13636.17000000,80796.55399600,80796.55399600
2020-10-26,83294.57962800,84631.74068700,81602.81550000,83438.73501300,13029.64000000,13238.81000000,12765.00000000,13052.19000000,60951.67298600,60951.67298600
2020-10-25,83819.35637100,85342.54500000,82389.11760000,83289.40154100,13111.73000000,13350.00000000,12888.00000000,13028.83000000,38481.57950400,38481.57950400
2020-10-24,82613.24566200,84170.95487100,82274.04900000,83819.35637100,12923.06000000,13166.73000000,12870.00000000,13111.73000000,35952.20907000,35952.20907000
2020-10-23,82905.90346800,83282.11386300,81315.65541600,82613.30958900,12968.84000000,13027.69000000,12720.08000000,12923.07000000,50386.99984100,50386.99984100
2020-10-22,81703.50052500,84287.74950000,81047.16201600,82903.85780400,12780.75000000,13185.00000000,12678.08000000,12968.52000000,70038.82414400,70038.82414400
2020-10-21,76137.05700000,84496.66293600,75989.70526500,81704.84299200,11910.00000000,13217.68000000,11886.95000000,12780.96000000,114584.45676700,114584.45676700
2020-10-20,75123.55834200,76957.75182600,74651.32959300,76136.99307300,11751.46000000,12038.38000000,11677.59000000,11909.99000000,62134.75066300,62134.75066300
2020-10-19,73536.12307800,75587.22087300,72927.66589200,75123.62226900,11503.14000000,11823.99000000,11407.96000000,11751.47000000,47414.53469200,47414.53469200
2020-10-18,72623.05373700,73548.01350000,72532.98059400,73536.12307800,11360.31000000,11505.00000000,11346.22000000,11503.14000000,23284.04119100,23284.04119100
2020-10-17,72360.50554800,72892.25033400,71949.83850000,72622.35054000,11319.24000000,11402.42000000,11255.00000000,11360.20000000,22368.91524100,22368.91524100
2020-10-16,73548.84455100,73779.10960500,71598.24000000,72361.01696400,11505.13000000,11541.15000000,11200.00000000,11319.32000000,48797.74950200,48797.74950200
2020-10-15,72991.14540300,74266.16941800,71923.18094100,73548.78062400,11417.89000000,11617.34000000,11250.83000000,11505.12000000,48760.71767900,48760.71767900
2020-10-14,73008.27783900,73822.77174600,72109.65600000,72991.14540300,11420.57000000,11547.98000000,11280.00000000,11417.89000000,41415.10601500,41415.10601500
2020-10-13,73696.57984800,73880.43390000,72237.51000000,73008.21391200,11528.24000000,11557.00000000,11300.00000000,11420.56000000,42205.28370900,42205.28370900
2020-10-12,72678.73415400,74922.50792700,71419.24440000,73696.64377500,11369.02000000,11720.01000000,11172.00000000,11528.25000000,52825.28371000,52825.28371000
2020-10-11,72194.16749400,73164.45150000,71732.48670000,72678.73415400,11293.22000000,11445.00000000,11221.00000000,11369.02000000,29043.85133900,29043.85133900
2020-10-10,70643.42632800,73458.51570000,70642.59527700,72194.16749400,11050.64000000,11491.00000000,11050.51000000,11293.22000000,43648.03694300,43648.03694300
2020-10-09,69843.06028800,70988.63212800,69226.54830000,70643.42632800,10925.44000000,11104.64000000,10829.00000000,11050.64000000,48240.07323700,48240.07323700
2020-10-08,68187.09528000,70000.06500000,67317.75200700,69843.89133900,10666.40000000,10950.00000000,10530.41000000,10925.57000000,51959.69157200,51959.69157200
2020-10-07,67760.38255500,68285.99034900,67418.50095900,68187.03135300,10599.65000000,10681.87000000,10546.17000000,10666.39000000,32811.99027900,32811.99027900
2020-10-06,68991.29694000,69041.16000000,67283.16750000,67760.44648200,10792.20000000,10800.00000000,10525.00000000,10599.66000000,48674.74047100,48674.74047100
2020-10-05,68188.50167400,69028.37460000,67862.60182800,68991.36086700,10666.62000000,10798.00000000,10615.64000000,10792.21000000,34025.76165300,34025.76165300
2020-10-04,67392.29088900,68381.88084900,67237.58754900,68188.56560100,10542.07000000,10696.87000000,10517.87000000,10666.63000000,23212.00159500,23212.00159500
2020-10-03,67573.39608000,67785.37801200,67100.71984200,67392.22696200,10570.40000000,10603.56000000,10496.46000000,10542.06000000,22298.22134100,22298.22134100
2020-10-02,67884.91235100,68175.84412800,66317.86980000,67573.39608000,10619.13000000,10664.64000000,10374.00000000,10570.40000000,50130.39370500,50130.39370500
2020-10-01,68891.50689300,69808.28400000,66720.60990000,67884.91235100,10776.59000000,10920.00000000,10437.00000000,10619.13000000,60866.33289300,60866.33289300
2020-09-30,69300.57576600,69356.57581800,68178.97655100,68891.50689300,10840.58000000,10849.34000000,10665.13000000,10776.59000000,39596.02732200,39596.02732200
2020-09-29,68377.02239700,69472.92295800,67991.92614900,69299.93649600,10696.11000000,10867.54000000,10635.87000000,10840.48000000,41874.89839900,41874.89839900
2020-09-28,68876.61190200,70000.06500000,67928.83020000,68377.08632400,10774.26000000,10950.00000000,10626.00000000,10696.12000000,50095.25173400,50095.25173400
2020-09-27,68584.65729300,69034.76730000,67729.50581400,68876.54797500,10728.59000000,10799.00000000,10594.82000000,10774.25000000,30549.48325300,30549.48325300
2020-09-26,68316.03603900,69175.02313800,68048.24583600,68584.72122000,10686.57000000,10820.94000000,10644.68000000,10728.60000000,28420.83665900,28420.83665900
2020-09-25,68634.13679100,68788.84013100,67482.87544800,68316.67530900,10736.33000000,10760.53000000,10556.24000000,10686.67000000,48101.11700800,48101.11700800
2020-09-24,65470.58134200,69010.73074800,65147.55821100,68634.07286400,10241.46000000,10795.24000000,10190.93000000,10736.32000000,57676.61942700,57676.61942700
2020-09-23,67312.63784700,67360.83880500,64801.64921400,65470.58134200,10529.61000000,10537.15000000,10136.82000000,10241.46000000,51876.56807900,51876.56807900
2020-09-22,66594.16229400,67588.16321700,66183.62310000,67312.63784700,10417.22000000,10572.71000000,10353.00000000,10529.61000000,43991.23547600,43991.23547600
2020-09-21,69810.07395600,70248.48532200,65821.47664500,66594.16229400,10920.28000000,10988.86000000,10296.35000000,10417.22000000,70683.43117900,70683.43117900
2020-09-20,70835.20732800,70835.20732800,68548.92210000,69810.07395600,11080.64000000,11080.64000000,10723.00000000,10920.28000000,39157.92256500,39157.92256500
2020-09-19,69893.94618000,71469.04353300,69599.69019900,70835.27125500,10933.40000000,11179.79000000,10887.37000000,11080.65000000,38440.03685800,38440.03685800
2020-09-18,69936.13800000,70562.81438100,69123.24226800,69893.88225300,10940.00000000,11038.03000000,10812.84000000,10933.39000000,47266.72827500,47266.72827500
2020-09-17,70025.69972700,70610.31214200,68694.86744100,69936.07407300,10954.01000000,11045.46000000,10745.83000000,10939.99000000,55601.61452900,55601.61452900
2020-09-16,68946.73982100,70914.22110000,68153.98109400,70025.69972700,10785.23000000,11093.00000000,10661.22000000,10954.01000000,64991.51244000,64991.51244000
2020-09-15,68221.42407900,69872.46670800,67804.04469600,68947.25123700,10671.77000000,10930.04000000,10606.48000000,10785.31000000,61822.45278600,61822.45278600
2020-09-14,66054.74626800,68721.52500000,65284.42591800,68221.42407900,10332.84000000,10750.00000000,10212.34000000,10671.77000000,67059.29136100,67059.29136100
2020-09-13,66744.07110900,67635.46919700,65205.54000000,66054.68234100,10440.67000000,10580.11000000,10200.00000000,10332.83000000,43837.60986500,43837.60986500
2020-09-12,66406.66440300,66982.51881900,65648.23447500,66745.66928400,10387.89000000,10477.97000000,10269.25000000,10440.92000000,35379.15309600,35379.15309600
2020-09-11,66080.44492200,66468.73752000,65205.54000000,66406.66440300,10336.86000000,10397.60000000,10200.00000000,10387.89000000,43830.25446700,43830.25446700
2020-09-10,65328.85518300,67016.91154500,64379.79494100,66080.50884900,10219.29000000,10483.35000000,10070.83000000,10336.87000000,58253.75375000,58253.75375000
2020-09-09,64736.69938200,66119.69610000,63805.60262700,65328.27984000,10126.66000000,10343.00000000,9981.01000000,10219.20000000,49347.11377600,49347.11377600
2020-09-08,66314.35381500,66727.00260000,62968.09500000,64736.63545500,10373.45000000,10438.00000000,9850.00000000,10126.65000000,73491.87841800,73491.87841800
2020-09-07,65562.82800300,66552.80152500,63127.91250000,66314.28988800,10255.89000000,10410.75000000,9875.00000000,10373.44000000,62620.23067600,62620.23067600
2020-09-06,64992.59916300,66146.16187800,63894.14152200,65564.80974000,10166.69000000,10347.14000000,9994.86000000,10256.20000000,56368.78881500,56368.78881500
2020-09-05,66779.74237500,67543.22253600,62808.27750000,64992.59916300,10446.25000000,10565.68000000,9825.00000000,10166.69000000,90001.60556800,90001.60556800
2020-09-04,64811.04648300,67935.54253500,63131.10885000,66779.74237500,10138.29000000,10627.05000000,9875.50000000,10446.25000000,92733.59911300,92733.59911300
2020-09-03,72803.51965800,73276.96302000,63676.40616000,64827.41179500,11388.54000000,11462.60000000,9960.80000000,10140.85000000,121950.10601500,121950.10601500
2020-09-02,76213.57761900,76421.97963900,71343.17127000,72803.51965800,11921.97000000,11954.57000000,11160.10000000,11388.54000000,87221.84560200,87221.84560200
2020-09-01,74471.82257700,77037.46879500,73611.94050000,76213.57761900,11649.51000000,12050.85000000,11515.00000000,11921.97000000,78148.19366800,78148.19366800
2020-08-31,74865.99645900,75438.78237900,73963.53900000,74471.82257700,11711.17000000,11800.77000000,11570.00000000,11649.51000000,55353.61774400,55353.61774400
2020-08-30,73297.67536800,74916.05130000,73247.55660000,74865.93253200,11465.84000000,11719.00000000,11458.00000000,11711.16000000,43177.87905400,43177.87905400
2020-08-29,73688.01363000,74027.59385400,72985.71160800,73297.67536800,11526.90000000,11580.02000000,11417.04000000,11465.84000000,32973.79920000,32973.79920000
2020-08-28,72431.72022600,73788.69865500,72089.77470300,73688.07755700,11330.38000000,11542.65000000,11276.89000000,11526.91000000,45953.90836500,45953.90836500
2020-08-27,73269.41963400,74105.45694000,71118.78750000,72431.72022600,11461.42000000,11592.20000000,11125.00000000,11330.38000000,63246.03638300,63246.03638300
2020-08-26,72355.26353400,73767.41096400,71879.51880000,73269.48356100,11318.42000000,11539.32000000,11244.00000000,11461.43000000,53998.23123100,53998.23123100
2020-08-25,75102.65421300,75228.33469500,71071.73722800,72355.26353400,11748.19000000,11767.85000000,11117.64000000,11318.42000000,69590.92327200,69590.92327200
2020-08-24,74462.93672400,75593.03823000,74060.00484300,75102.71814000,11648.12000000,11824.90000000,11585.09000000,11748.20000000,46212.39186700,46212.39186700
2020-08-23,74561.32037700,74910.10608900,73606.37885100,74463.00065100,11663.51000000,11718.07000000,11514.13000000,11648.13000000,37900.00469000,37900.00469000
2020-08-22,73715.69402100,74705.09220000,72728.53328700,74557.80439200,11531.23000000,11686.00000000,11376.81000000,11662.96000000,43678.70164600,43678.70164600
2020-08-21,75776.12515800,75932.49060000,73425.33758700,73716.39721800,11853.54000000,11878.00000000,11485.81000000,11531.34000000,64448.30614200,64448.30614200
2020-08-20,75142.22502600,75996.41760000,74590.02360000,75776.18908500,11754.38000000,11888.00000000,11668.00000000,11853.55000000,46085.25435100,46085.25435100
2020-08-19,76361.44077000,76840.76541600,73906.00470000,75143.56749300,11945.10000000,12020.08000000,11561.00000000,11754.59000000,73940.16960600,73940.16960600
2020-08-18,78509.70760500,79191.29727900,75548.48111100,76360.86542700,12281.15000000,12387.77000000,11817.93000000,11945.01000000,75923.83552700,75923.83552700
2020-08-17,76143.38577300,79704.18360000,75240.67260600,78509.57975100,11910.99000000,12468.00000000,11769.78000000,12281.13000000,84734.21154000,84734.21154000
2020-08-16,75768.83748000,76275.90644400,74705.09220000,76143.44970000,11852.40000000,11931.72000000,11686.00000000,11911.00000000,41368.23690600,41368.23690600
2020-08-15,75181.66798500,76584.54600000,74666.73600000,75768.83748000,11760.55000000,11980.00000000,11680.00000000,11852.40000000,56237.90505000,56237.90505000
2020-08-14,75304.53567900,75753.49500000,74372.86358100,75181.60405800,11779.77000000,11850.00000000,11634.03000000,11760.54000000,59818.85269700,59818.85269700
2020-08-13,73927.35631800,75388.85539200,72048.03037200,75306.00600000,11564.34000000,11792.96000000,11270.36000000,11780.00000000,70132.49150200,70132.49150200
2020-08-12,72826.21374300,74267.32010400,71278.60500000,73927.29239100,11392.09000000,11617.52000000,11150.00000000,11564.33000000,64909.61364400,64909.61364400
2020-08-11,76027.74183000,76296.87450000,71118.78750000,72826.14981600,11892.90000000,11935.00000000,11125.00000000,11392.08000000,90748.28463400,90748.28463400
2020-08-10,74677.53966300,77142.94834500,73196.41500000,76027.86968400,11681.69000000,12067.35000000,11450.00000000,11892.92000000,84952.33788700,84952.33788700
2020-08-09,75184.67255400,75415.38509700,73656.49761900,74677.47573600,11761.02000000,11797.11000000,11521.97000000,11681.68000000,41493.06734200,41493.06734200
2020-08-08,74119.26517200,75486.72762900,73592.76240000,75187.16570700,11594.36000000,11808.27000000,11512.00000000,11761.41000000,41858.16104000,41858.16104000
2020-08-07,75193.94196900,76136.67343800,72378.14940000,74118.43412100,11762.47000000,11909.94000000,11322.00000000,11594.23000000,65755.92602200,65755.92602200
2020-08-06,75081.68615700,76073.13000000,73915.59375000,75193.87804200,11744.91000000,11900.00000000,11562.50000000,11762.46000000,63529.08502000,63529.08502000
2020-08-05,71547.03447300,75311.95121100,70914.22110000,75081.68615700,11191.99000000,11780.93000000,11093.00000000,11744.91000000,74970.25685200,74970.25685200
2020-08-04,71724.04833600,72972.54264600,70319.70000000,71546.90661900,11219.68000000,11414.98000000,11000.00000000,11191.97000000,58629.11370900,58629.11370900
2020-08-03,70775.88307200,73343.44710000,69910.56720000,71724.87938700,11071.36000000,11473.00000000,10936.00000000,11219.81000000,56931.84147500,56931.84147500
2020-08-02,75441.33945900,77501.64274200,67241.61495000,70775.81914500,11801.17000000,12123.46000000,10518.50000000,11071.35000000,97553.07760400,97553.07760400
2020-08-01,72464.19514200,75823.81470000,71726.09400000,75441.33945900,11335.46000000,11861.00000000,11220.00000000,11801.17000000,85087.48512600,85087.48512600
2020-07-31,70957.62753300,73158.05880000,70063.99200000,72464.19514200,11099.79000000,11444.00000000,10960.00000000,11335.46000000,70063.66097400,70063.66097400
2020-07-30,70962.29420400,71406.45900000,69239.33370000,70956.47684700,11100.52000000,11170.00000000,10831.00000000,11099.61000000,60794.82645600,60794.82645600
2020-07-29,69720.51222900,72511.24541400,69117.87240000,70962.35813100,10906.27000000,11342.82000000,10812.00000000,11100.53000000,76838.09423300,76838.09423300
2020-07-28,70511.22529200,71868.20372100,67538.87550000,69720.51222900,11029.96000000,11242.23000000,10565.00000000,10906.27000000,97267.73418700,97267.73418700
2020-07-27,63489.35575800,72843.92152200,63397.74836700,70511.22529200,9931.54000000,11394.86000000,9917.21000000,11029.96000000,150188.93314400,150188.93314400
2020-07-26,62011.87493400,64636.58970000,61689.55500000,63489.35575800,9700.42000000,10111.00000000,9650.00000000,9931.54000000,65279.26931900,65279.26931900
2020-07-25,60974.21187000,62219.50983000,60813.75510000,62011.87493400,9538.10000000,9732.90000000,9513.00000000,9700.42000000,40679.54541600,40679.54541600
2020-07-24,61390.82412900,61606.44990000,60496.93288800,60972.29406000,9603.27000000,9637.00000000,9463.44000000,9537.80000000,43931.13620500,43931.13620500
2020-07-23,60846.74143200,61779.05280000,60349.19759100,61390.82412900,9518.16000000,9664.00000000,9440.33000000,9603.27000000,51856.23350000,51856.23350000
2020-07-22,60027.45300000,61011.92880000,59202.79470000,60846.74143200,9390.00000000,9544.00000000,9261.00000000,9518.16000000,48815.00410700,48815.00410700
2020-07-21,58562.11830600,60332.57657100,58511.10456000,60027.45300000,9160.78000000,9437.73000000,9152.80000000,9390.00000000,60413.58248600,60413.58248600
2020-07-20,58870.31037300,58950.41090400,58371.74370000,58562.11830600,9208.99000000,9221.52000000,9131.00000000,9160.78000000,35458.76408200,35458.76408200
2020-07-19,58622.97681000,59019.13242900,58182.20014500,58870.31037300,9170.30000000,9232.27000000,9101.35000000,9208.99000000,26052.01941700,26052.01941700
2020-07-18,58520.75753700,58936.21911000,58308.45597000,58622.84895600,9154.31000000,9219.30000000,9121.10000000,9170.28000000,22554.54145700,22554.54145700
2020-07-17,58389.13184400,58728.64814100,58108.42838700,58520.82146400,9133.72000000,9186.83000000,9089.81000000,9154.32000000,28054.35874100,28054.35874100
2020-07-16,58797.49752000,58980.00910500,57836.35507500,58389.13184400,9197.60000000,9226.15000000,9047.25000000,9133.72000000,43375.57119100,43375.57119100
2020-07-15,59169.87229500,59301.81762300,58560.77583900,58797.49752000,9255.85000000,9276.49000000,9160.57000000,9197.60000000,39053.57966500,39053.57966500
2020-07-14,59085.23294700,59321.31535800,58256.67510000,59169.87229500,9242.61000000,9279.54000000,9113.00000000,9255.85000000,45772.55250900,45772.55250900
2020-07-13,59473.26983700,59732.23811400,58818.52950300,59085.29687400,9303.31000000,9343.82000000,9200.89000000,9242.62000000,42740.06911500,42740.06911500
2020-07-12,59030.31965400,59739.78150000,58541.15025000,59469.68992500,9234.02000000,9345.00000000,9157.50000000,9302.75000000,30872.70228600,30872.70228600
2020-07-11,59377.57111800,59447.50725600,58673.79877500,59030.38358100,9288.34000000,9299.28000000,9178.25000000,9234.03000000,22561.36600000,22561.36600000
2020-07-10,59020.09133400,59563.85439600,58333.38750000,59377.57111800,9232.42000000,9317.48000000,9125.00000000,9288.34000000,38295.49400600,38295.49400600
2020-07-09,60321.90076200,60352.13823300,58557.13200000,59020.15526100,9436.06000000,9440.79000000,9160.00000000,9232.43000000,48044.45064500,48044.45064500
2020-07-08,59179.78098000,60538.86900000,59011.01370000,60321.90076200,9257.40000000,9470.00000000,9231.00000000,9436.06000000,56140.51778100,56140.51778100
2020-07-07,59723.60796900,59959.81823400,58832.01810000,59179.71705300,9342.47000000,9379.42000000,9203.00000000,9257.39000000,34587.33667800,34587.33667800
2020-07-06,57978.01730700,59931.56250000,57891.77978400,59734.66734000,9069.41000000,9375.00000000,9055.92000000,9344.20000000,54463.13227700,54463.13227700
2020-07-05,58397.31450000,58462.77574800,56850.47288100,57978.01730700,9135.00000000,9145.24000000,8893.03000000,9069.41000000,34073.65362700,34073.65362700
2020-07-04,57903.73413300,58748.91300000,57790.26370800,58400.25514200,9057.79000000,9190.00000000,9040.04000000,9135.46000000,26441.96848400,26441.96848400
2020-07-03,58087.52425800,58333.38750000,57773.83446900,57906.73870200,9086.54000000,9125.00000000,9037.47000000,9058.26000000,28943.42017700,28943.42017700
2020-07-02,59017.34247300,59208.93169200,57150.73800000,58087.52425800,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,45725.16807600
2020-07-01,58417.00401600,59400.96840000,58046.35527000,59017.40640000,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,38488.52869900
2020-06-30,58767.64361100,58844.80350000,57949.12230300,58420.00858500,9192.93000000,9205.00000000,9064.89000000,9138.55000000,31463.16280100,31463.16280100
2020-06-29,58276.87603200,59055.76260000,57692.00790900,58765.27831200,9116.16000000,9238.00000000,9024.67000000,9192.56000000,42120.29326100,42120.29326100
2020-06-28,57611.01240000,58755.30570000,57202.26316200,58278.09064500,9012.00000000,9191.00000000,8948.06000000,9116.35000000,30688.17642100,30688.17642100
2020-06-27,58571.25986700,58788.80344800,56466.71910000,57611.01240000,9162.21000000,9196.24000000,8833.00000000,9012.00000000,46290.93011300,46290.93011300
2020-06-26,59129.21472300,59439.32460000,57824.84821500,58571.25986700,9249.49000000,9298.00000000,9045.45000000,9162.21000000,50292.29827700,50292.29827700
2020-06-25,59441.43419100,59707.81800000,57596.24526300,59129.21472300,9298.33000000,9340.00000000,9009.69000000,9249.49000000,55831.61915600,55831.61915600
2020-06-24,61525.45439100,61817.40900000,58863.98160000,59429.67162300,9624.33000000,9670.00000000,9208.00000000,9296.49000000,61571.56146400,61571.56146400
2020-06-23,61917.71046300,62137.04400000,61223.07968100,61529.03430300,9685.69000000,9720.00000000,9577.03000000,9624.89000000,41031.02938000,41031.02938000
2020-06-22,59418.16476300,62520.60600000,59305.65324300,61917.71046300,9294.69000000,9780.00000000,9277.09000000,9685.69000000,57895.46834300,57895.46834300
2020-06-21,59828.95966500,60232.01940000,59334.10075800,59418.16476300,9358.95000000,9422.00000000,9281.54000000,9294.69000000,24316.92623400,24316.92623400
2020-06-20,59517.50732100,60059.41650000,58627.13206500,59828.95966500,9310.23000000,9395.00000000,9170.95000000,9358.95000000,30329.06538400,30329.06538400
2020-06-19,60003.92786400,60336.22041000,58913.78073300,59517.50732100,9386.32000000,9438.30000000,9215.79000000,9310.23000000,45330.98367300,45330.98367300
2020-06-18,60507.73655100,60660.33030000,59324.25600000,60003.92786400,9465.13000000,9489.00000000,9280.00000000,9386.32000000,37381.95376500,37381.95376500
2020-06-17,60903.06111900,61146.17550000,59046.87674700,60507.80047800,9526.97000000,9565.00000000,9236.61000000,9465.14000000,48046.41115200,48046.41115200
2020-06-16,60257.90983500,61299.60030000,59919.35244300,60894.23919300,9426.05000000,9589.00000000,9373.09000000,9525.59000000,52052.44692700,52052.44692700
2020-06-15,59721.24267000,60698.68650000,56961.83371500,60257.71805400,9342.10000000,9495.00000000,8910.45000000,9426.02000000,86107.92470700,86107.92470700
2020-06-14,60560.22061800,60609.12477300,59100.51150000,59721.24267000,9473.34000000,9480.99000000,9245.00000000,9342.10000000,30055.50660800,30055.50660800
2020-06-13,60506.64979200,60696.96047100,59778.13770000,60560.22061800,9464.96000000,9494.73000000,9351.00000000,9473.34000000,27759.78485100,27759.78485100
2020-06-12,59317.09617600,61095.80102400,59020.66667700,60507.73655100,9278.88000000,9557.12000000,9232.51000000,9465.13000000,50119.06693200,50119.06693200
2020-06-11,63193.24589400,63696.86280000,58256.67510000,59326.81308000,9885.22000000,9964.00000000,9113.00000000,9280.40000000,94418.98473000,94418.98473000
2020-06-10,62472.27718800,63880.46114400,62035.91148600,63191.83950000,9772.44000000,9992.72000000,9704.18000000,9885.00000000,47130.76298200,47130.76298200
2020-06-09,62533.39140000,63140.69790000,61178.13900000,62472.21326100,9782.00000000,9877.00000000,9570.00000000,9772.43000000,46024.00128900,46024.00128900
2020-06-08,62309.58297300,62648.46000000,61580.87910000,62533.45532700,9746.99000000,9800.00000000,9633.00000000,9782.01000000,40664.66412500,40664.66412500
2020-06-07,61797.27199500,62661.24540000,59915.32504200,62309.58297300,9666.85000000,9802.00000000,9372.46000000,9746.99000000,57952.84838500,57952.84838500
2020-06-06,61505.25345900,62232.93450000,60929.14333500,61793.75601000,9621.17000000,9735.00000000,9531.05000000,9666.30000000,32752.95089300,32752.95089300
2020-06-05,62572.64257800,62998.46032500,61248.45870000,61505.18953200,9788.14000000,9854.75000000,9581.00000000,9621.16000000,47788.05005000,47788.05005000
2020-06-04,61793.88386400,63170.29610100,60411.01500000,62578.52386200,9666.32000000,9881.63000000,9450.00000000,9789.06000000,57456.10096900,57456.10096900
2020-06-03,60845.84645400,61945.26300000,59868.97796700,61793.37244800,9518.02000000,9690.00000000,9365.21000000,9666.24000000,46252.64493900,46252.64493900
2020-06-02,65222.86421700,65390.86437300,59234.75820000,60845.97430800,10202.71000000,10228.99000000,9266.00000000,9518.04000000,108970.77315100,108970.77315100
2020-06-01,60399.95562900,66356.22600000,60229.90980900,65210.46237900,9448.27000000,10380.00000000,9421.67000000,10200.77000000,76649.12696000,76649.12696000
2020-05-31,61994.61464400,62009.19000000,59972.53970700,60399.95562900,9697.72000000,9700.00000000,9381.41000000,9448.27000000,48333.78640300,48333.78640300
2020-05-30,60261.42582000,62264.89800000,59651.75402100,61994.61464400,9426.60000000,9740.00000000,9331.23000000,9697.72000000,55665.27254000,55665.27254000
2020-05-29,61215.66414900,61403.54560200,59643.89100000,60264.43038900,9575.87000000,9605.26000000,9330.00000000,9427.07000000,57374.36296100,57374.36296100
2020-05-28,58838.85828900,61532.74206900,58237.49700000,61215.79200300,9204.07000000,9625.47000000,9110.00000000,9575.89000000,74110.78766200,74110.78766200
2020-05-27,56517.86070000,58972.65750000,56330.74637100,58838.85828900,8841.00000000,9225.00000000,8811.73000000,9204.07000000,68910.35551400,68910.35551400
2020-05-26,56897.26744500,57647.25900900,55616.49000000,56519.01138600,8900.35000000,9017.67000000,8700.00000000,8841.18000000,58299.77013800,58299.77013800
2020-05-25,55732.45357800,57404.27248200,55250.31614400,56897.26744500,8718.14000000,8979.66000000,8642.72000000,8900.35000000,62833.91094900,62833.91094900
2020-05-24,58678.65722700,59439.32460000,55616.49000000,55746.51751800,9179.01000000,9298.00000000,8700.00000000,8720.34000000,70379.86645000,70379.86645000
2020-05-23,58621.05900000,59502.29269500,57981.78900000,58679.55220500,9170.00000000,9307.85000000,9070.00000000,9179.15000000,43526.29696600,43526.29696600
2020-05-22,57965.87117700,59266.72170000,57109.31330400,58621.05900000,9067.51000000,9271.00000000,8933.52000000,9170.00000000,58943.13102400,58943.13102400
2020-05-21,60803.71856100,61232.28516900,56351.65050000,57973.15885500,9511.43000000,9578.47000000,8815.00000000,9068.65000000,108928.78096900,108928.78096900
2020-05-20,62489.47355100,62916.95340000,59618.32020000,60803.71856100,9775.13000000,9842.00000000,9326.00000000,9511.43000000,74923.73809000,74923.73809000
2020-05-19,62226.09431100,63269.89436700,60564.43980000,62492.03063100,9733.93000000,9897.21000000,9474.00000000,9775.53000000,78539.76045400,78539.76045400
2020-05-18,61888.43189700,63607.36500000,60501.98312100,62226.09431100,9681.11000000,9950.00000000,9464.23000000,9733.93000000,82006.60358300,82006.60358300
2020-05-17,59968.70408700,63211.01760000,59593.38867000,61881.59170800,9380.81000000,9888.00000000,9322.10000000,9680.04000000,68647.76432300,68647.76432300
2020-05-16,59554.13749200,61293.20760000,58940.69400000,59971.64472900,9315.96000000,9588.00000000,9220.00000000,9381.27000000,59587.62786200,59587.62786200
2020-05-15,62597.12661900,62940.09497400,58493.20500000,59557.07813400,9791.97000000,9845.62000000,9150.00000000,9316.42000000,115890.76151600,115890.76151600
2020-05-14,59511.88174500,63537.04530000,59175.68965200,62597.19054600,9309.35000000,9939.00000000,9256.76000000,9791.98000000,129565.37747000,129565.37747000
2020-05-13,56326.01577300,60078.59460000,56210.94717300,59512.00959900,8810.99000000,9398.00000000,8792.99000000,9309.37000000,92466.27401800,92466.27401800
2020-05-12,54734.55310800,57395.32270200,54521.93190600,56324.73723300,8562.04000000,8978.26000000,8528.78000000,8810.79000000,86522.78006600,86522.78006600
2020-05-11,55762.05177900,58608.27360000,52420.14000000,54731.22890400,8722.77000000,9168.00000000,8200.00000000,8561.52000000,168807.25183200,168807.25183200
2020-05-10,60980.60457000,61209.01574100,51889.54590000,55762.05177900,9539.10000000,9574.83000000,8117.00000000,8722.77000000,183865.18202800,183865.18202800
2020-05-09,62648.58785400,63378.82597500,60858.50400000,60982.52238000,9800.02000000,9914.25000000,9520.00000000,9539.40000000,81950.67956700,81950.67956700
